id,school_code,school_name,school_slug,theme_key,theme_title,llm_strength,final_strength,score_norm_0_1,evidence_urls_count,evidence_snippets_count,confidence_llm,confidence_evidence,confidence_final,cap_reason,guardrail_triggered,raw_hits,source,created_at
0c62672f667f9e43e4dd6ce09e7462ea97ad072e,3021,bendemeer-secondary-school,bendemeer-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:43:41+00
0c995923c4bfcec5b1d5878aca80132459628aa4,3014,victoria-school,victoria-school,responsibility_accountability,Responsibility/Accountability,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 02:42:22+00
0cc1058205aa6f93ebec7a4da319140498c0333d,3609,east-spring-secondary-school,east-spring-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:10:54+00
0d2d75ca790e557ca4dfa27829bfd86739aa7029,3058,northland-secondary-school,northland-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:51:14+00
0d3baae5ccdbb415eee8cfeb34ddccf37ca75ca3,3613,pasir-ris-crest-secondary-school,pasir-ris-crest-secondary-school,faith_based_character,Faith-based Character,2.5,0.0,0.0,3,0,0.6,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:11:58+00
0d3bec9a66abe7bcd8cd5e19f065fb1f31b43a1b,7101,anglican-high-school,anglican-high-school,innovation_pioneering,Innovation / Pioneering,4.5,3.5,0.7,4,0,0.85,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:25:07+00
0d3faf0e92fdbf506e2f7402907e3b4cba00d255,7028,kuo-chuan-presbyterian-secondary-school,kuo-chuan-presbyterian-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,5,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:23:10+00
0d6278b10d9e80c0db944481f5e0090ae5258851,3512,tanjong-katong-secondary-school,tanjong-katong-secondary-school,service_care,Service/Care,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,13,llm,2025-09-07 03:08:05+00
0d6dd0fd3b81737449530c686af99799c7ae1cf4,3006,gan-eng-seng-school,gan-eng-seng-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,2,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:39:43+00
0d7cb1d8939caf3473085b847ae8e847dd8ec67b,7101,anglican-high-school,anglican-high-school,faith_based_character,Faith-based Character,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,18,llm,2025-09-07 03:24:58+00
0d83d901357c698cbcf52c8e568e86f905b35834,3623,evergreen-secondary-school,evergreen-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,2,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:15:53+00
0da09f966dcbeae11c3aa8609de25510881d1a81,3007,queensway-secondary-school,queensway-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.0,0.8,1,2,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:40:11+00
0da8f396c29ede8f783bfa6d81728a99c8776a03,3070,punggol-secondary-school,punggol-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:54:04+00
0dc144a6c6d2818ec5625d66c1ed8ab780938960,7111,maris-stella-high-school-secondary,maris-stella-high-school-secondary,integrity_moral_courage,Integrity/Moral Courage,4.5,3.5,0.7,5,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:26:44+00
0e150d000d6ad9784b9bae051fe0ec2bbc10f582,3228,deyi-secondary-school,deyi-secondary-school,faith_based_character,Faith-based Character,4.0,0.0,0.0,2,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:03:07+00
0e85b2fcdc4f2581dc71c1d63c1d719e36f1f06d,7029,st-hildas-secondary-school,st-hildas-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:23:44+00
0e97844ca1f2a21131e2379f655053c145888319,3050,xinmin-secondary-school,xinmin-secondary-school,leadership,Leadership,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,37,llm,2025-09-07 02:49:14+00
0ec3b1fae3780cec7b7f402ca12e4f2b50464ab2,3224,boon-lay-secondary-school,boon-lay-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,5,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:02:08+00
0ecf0022f1f4cc0d9c7ccb41d2131d125037dbc5,3604,woodlands-ring-secondary-school,woodlands-ring-secondary-school,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:08:36+00
0ee4abf59a5a3f2da420d1ec3dc2dbac970cd192,3012,commonwealth-secondary-school,commonwealth-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,4,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 02:41:37+00
0f2dfb5c9e51de691319a5f246cf9c2aa02612e1,3619,kent-ridge-secondary-school,kent-ridge-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,7,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:14:19+00
0f3580e7513b229c81477a851ddad5409c2563d0,3043,bowen-secondary-school,bowen-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,5,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:46:56+00
0f69b2b54843b4aff0527a8d0c3f3d9dc1c13d4e,3026,ang-mo-kio-secondary-school,ang-mo-kio-secondary-school,excellence,Excellence,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:43:55+00
0fa621309787bb94d8e17bea84649ff6e3dad31c,7027,yuying-secondary-school,yuying-secondary-school,excellence,Excellence,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,21,llm,2025-09-07 03:22:41+00
100bd3e69db285b0e730addef38206ab644032e2,7001,anglochinese-school-independent-secondary,anglochinese-school-independent-secondary,faith_based_character,Faith-based Character,5.0,5.0,1.0,6,3,1.0,1.0,1.0,≥2 urls & ≥2 snippets,false,15,llm,2025-09-07 03:16:10+00
1013d54e065b8441783c09b16cab8f2f8a4d8cee,3215,outram-secondary-school,outram-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,14,llm,2025-09-07 03:00:33+00
102023dc6fd4b7699a6eface8c5a3df94c67574f,3228,deyi-secondary-school,deyi-secondary-school,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,2,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:03:05+00
103bfc8f1540981e480203dc0ec6c97419d679a1,3622,compassvale-secondary-school,compassvale-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,2,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:15:35+00
106921a3326df24398f5aaf8eba9c19e07e47656,3004,cedar-girls-secondary-school,cedar-girls-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 02:38:09+00
108b18a26675ec0b45be1b573eac6193f72ac654,3609,east-spring-secondary-school,east-spring-secondary-school,courage_tenacity,Courage / Tenacity,4.5,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:10:52+00
10a6f8e286a33f676986cb90dc4c2d419bdadae4,7016,st-anthonys-canossian-secondary-school,st-anthonys-canossian-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,5,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 03:19:32+00
10d503452685d0cdacdaf0bac2a2df7256b4e317,3043,bowen-secondary-school,bowen-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,3.5,0.7,5,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:47:04+00
10e2e05004c1a3ae5e161c333cffe1e53be52ac7,3622,compassvale-secondary-school,compassvale-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,2,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:15:20+00
10f0b613c2b29f5d1b994b330624d656b3945a5e,3223,yuan-ching-secondary-school,yuan-ching-secondary-school,leadership,Leadership,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 03:01:31+00
1109cfe9507d60ecb7deaf6a1e3eb53593744b50,3005,crescent-girls-school,crescent-girls-school,faith_based_character,Faith-based Character,4.5,0.0,0.0,0,0,0.9,0.0,0.0,no faith signals found,true,0,llm,2025-09-07 02:39:23+00
110ba48dec5ebb226d46896ed10a83783e896b20,3232,peicai-secondary-school,peicai-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,4.0,0.8,4,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:03:34+00
11175942f95d8c649d0e40d17feea38e0ad6a1b6,7102,catholic-high-school-secondary,catholic-high-school-secondary,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,6,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 03:25:30+00
112b8e273727d1f8a09e2e32839ca4578086c2bb,3304,swiss-cottage-secondary-school,swiss-cottage-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:05:42+00
11544ee303fd386be23042477e6a371491222f00,3235,pasir-ris-secondary-school,pasir-ris-secondary-school,people_centred_respect,People-centred Respect,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:03:57+00
115ce75ee673f7143d448e93e2782c3d45f10e7a,3037,tampines-secondary-school,tampines-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:46:00+00
11674b20c21b5e41ae906e3c5c279d58c66ae97d,3611,unity-secondary-school,unity-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:11:21+00
1168087920d72edb4ff8967200b55015d73887e2,3224,boon-lay-secondary-school,boon-lay-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:02:06+00
118c1ef1b974902b5ca4ef0106182ea72303ed08,3607,seng-kang-secondary-school,seng-kang-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.0,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:10:00+00
11b043f71ba72eace9f0f4d8796178dd2b1f0e3e,3103,river-valley-high-school-secondary,river-valley-high-school-secondary,leadership,Leadership,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,30,llm,2025-09-07 02:57:28+00
11dfdd9ae90703e8891f0d806f9726492d5deed9,3004,cedar-girls-secondary-school,cedar-girls-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,3,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 02:38:10+00
1208f9f5aec2105712f8d3975b3f5cffc53b23dd,3053,springfield-secondary-school,springfield-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,2,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:49:56+00
121ede8afbad5a5afe77cc14649d1e7e052d0bd7,3605,orchid-park-secondary-school,orchid-park-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.5,0.9,4,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 03:09:17+00
1264004c92adc91c05c18dabc1c09e095cab3e1b,3076,meridian-secondary-school,meridian-secondary-school,excellence,Excellence,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 02:56:07+00
12bac17d27fc89ffcd8a319cf856d4095c0c8f7f,7002,assumption-english-school,assumption-english-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.5,0.9,8,3,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 03:16:29+00
12d355d9f16cdee2056705b0657a595cff99c93e,3055,chua-chu-kang-secondary-school,chua-chu-kang-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:50:29+00
12e372439fa7978b347475972fb03ff69a158ffd,3019,yuhua-secondary-school,yuhua-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,8,llm,2025-09-07 02:42:51+00
12e898ab6d83708a9f4a390ccb06757f83c85ad6,7104,chung-cheng-high-school-main,chung-cheng-high-school-main,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:25:54+00
12eb21f6886fc269dd7545d825178e9922ba101e,3030,temasek-secondary-school,temasek-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 02:45:05+00
12f042e2ffdcf59ec3767f717b52d2e5f65e13b3,7101,anglican-high-school,anglican-high-school,holistic_development,Holistic Development,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 03:25:10+00
12f0a33437213e47c918ccbad4e5bf086ab76ded,806,Hwa Chong Institution (Secondary),hwa-chong-institution-secondary,people_centred_respect,People-centred Respect,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:36:38+00
12f843ca28e8e9c0d1598ba1210c33f30bb4208f,3077,loyang-view-secondary-school,loyang-view-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,6,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:56:35+00
12f92a2ff6cb083cc7febcea253c49342ef59ad2,3031,mayflower-secondary-school,mayflower-secondary-school,excellence,Excellence,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:45:21+00
1311ceaec1ab066b366de9794a5848fc1c91be9c,3015,whitley-secondary-school,whitley-secondary-school,innovation_pioneering,Innovation / Pioneering,1.0,1.0,0.2,1,0,0.2,0.25,0.2,low evidence,false,0,llm,2025-09-07 02:42:47+00
13148da4fc605e70f70c2bf94653599556c41cc1,3612,northbrooks-secondary-school,northbrooks-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:11:45+00
1350ec6aa32260ae950eb6ae55c21fa252b5c4ac,7004,chij-secondary-toa-payoh,chij-secondary-toa-payoh,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:17:02+00
136763d6bc7914c0a7ab457a717a6cac1f3a039a,7011,montfort-secondary-school,montfort-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,5,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:18:11+00
13799f97198733a06c21d22b81f4505ea50ceaed,7118,chij-st-nicholas-girls-school-secondary,chij-st-nicholas-girls-school-secondary,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:28:18+00
138f8cd0f6478887e2b378c20a4ed13dd1ee418a,7029,st-hildas-secondary-school,st-hildas-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 03:23:32+00
139953da9b23828ee56072d62faf66390fe908ba,7005,geylang-methodist-school-secondary,geylang-methodist-school-secondary,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 03:17:18+00
13a18b6e8ef8cc82cf4cc9cb533c27a81bcdaf33,3235,pasir-ris-secondary-school,pasir-ris-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,9,llm,2025-09-07 03:04:02+00
13cfdc7b2863d108078db8b5e29d8f74dec60f2a,3606,sembawang-secondary-school,sembawang-secondary-school,service_care,Service/Care,4.5,4.5,0.9,3,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 03:09:22+00
13e1ba19d0289478449bf6b2099d425b0acf80aa,3623,evergreen-secondary-school,evergreen-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:15:43+00
13f6be7c1c41c8663b1d264d1d9522bec81bc248,7309,fairfield-methodist-school-secondary,fairfield-methodist-school-secondary,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 03:29:25+00
13fe88703c33fc92cf85934b178f4acd35b2646b,3606,sembawang-secondary-school,sembawang-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:09:37+00
1408d332e30db5a1416de2e1096b9a55ea4d596a,3223,yuan-ching-secondary-school,yuan-ching-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,22,llm,2025-09-07 03:01:24+00
1409ebbf411c5ac81ef83b2770b07960d8f2ed63,3008,raffles-girls-school-secondary,raffles-girls-school-secondary,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,11,llm,2025-09-07 02:40:38+00
14333bbdc2df59f9ef72d75ba0b48e1f686e3f07,7028,kuo-chuan-presbyterian-secondary-school,kuo-chuan-presbyterian-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,5,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:23:18+00
1464092723d387dffdcdab3579571f9039868e6f,3616,woodgrove-secondary-school,woodgrove-secondary-school,faith_based_character,Faith-based Character,2.0,0.0,0.0,2,0,0.6,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:13:09+00
148d56349a52ad577070ae50fb8dceb866fe6bc1,3101,dunman-high-school-secondary,dunman-high-school-secondary,leadership,Leadership,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,5,llm,2025-09-07 02:56:58+00
150f2afe656726e9f6b419afd4d0b5dbf0105312,3056,damai-secondary-school,damai-secondary-school,excellence,Excellence,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 02:50:35+00
1563a0bd7c16046b125daa469108fd78b6e52955,3002,bartley-secondary-school,bartley-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:37:25+00
1591192852eff82b08ea798771b4c3a3fcad1fef,7108,holy-innocents-high-school,holy-innocents-high-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,7,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:26:39+00
1593c800f0c274651f3ea004450cfaf33ce15b90,3008,raffles-girls-school-secondary,raffles-girls-school-secondary,faith_based_character,Faith-based Character,4.5,0.0,0.0,4,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:40:28+00
15a0da8c23395e5a154163ebb599654e16a4b610,3029,clementi-town-secondary-school,clementi-town-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:44:47+00
15b80afd8d88ba88aad92e79ca67366b21db9c92,3223,yuan-ching-secondary-school,yuan-ching-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,8,llm,2025-09-07 03:01:39+00
15efecfece5455d9433d49edbfe351f1f288b7c2,3068,jurong-west-secondary-school,jurong-west-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:53:30+00
1621f9de6a548c2637ff51a46f89d76db0d1e24a,7022,st-patricks-school,st-patricks-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:21:26+00
1665d81790d1ed09507e42baa5e06e03b0b8bf94,7111,maris-stella-high-school-secondary,maris-stella-high-school-secondary,passion_lifelong_learning,Passion & Lifelong Learning,4.5,3.5,0.7,5,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:26:56+00
16908ca324c5878d30969560e48576c55709df61,3071,north-vista-secondary-school,north-vista-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:54:29+00
169598c823ec6ff09496bf9dc8a402df125036d5,3050,xinmin-secondary-school,xinmin-secondary-school,excellence,Excellence,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,11,llm,2025-09-07 02:49:11+00
16d7f6226c12b18539d6eb6809ce67a55066bc7c,7015,st-andrews-secondary-school,st-andrews-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,6,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:19:02+00
16ed766c4db291c9268548d3198f6cb8d8c699ac,3503,dunearn-secondary-school,dunearn-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:06:33+00
16f25d558b3fc3948109e6bb573055cf33aa5318,3512,tanjong-katong-secondary-school,tanjong-katong-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:08:28+00
1707185d9bd77ebddf60d6a7c5b50ee496eb4a7b,3005,crescent-girls-school,crescent-girls-school,integrity_moral_courage,Integrity/Moral Courage,4.5,3.5,0.7,0,0,0.9,0.0,0.0,low evidence,false,0,llm,2025-09-07 02:39:17+00
170d6497e1e45fe4a7ea0cca553a77625aadb5ed,7014,singapore-chinese-girls-school,singapore-chinese-girls-school,responsibility_accountability,Responsibility/Accountability,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:18:35+00
171420e52098dff828504784356863aa7c4c3f9e,3076,meridian-secondary-school,meridian-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:56:19+00
